pid,response,hum1,hum2,hum3,hum4,hum5,hum6,standardized
77284,"I received the award for taking initiative academically, whether that be through volunteering or applying for something. I suppose I say this because the most important award I've ever won was the UNC Reznick Diversity Grant, which I won for creatively suggesting a study for a nice research topic that would help further our understanding of what connects women through time biologically and socially. I'd like to think that I won this hypothetical award through advocating and working on something similar. I would feel so proud and like I deserved to win the award.",5,5,5,3,3,3,0.48
99200,I was awarded a high-level scientific award such as the Nobel Prize for my research in artificial intelligence and study of the human brain. The work that would go into receiving this award would have started years prior in college/graduate school where I started applying my knowledge of neuro + computer science to the production of intelligent software. Eventually I would conduct research into human sentience and other cognitive phenomena and apply that research in my production of software to create functional biological models to replace live animal models. I would feel euphoric in the case that I received the award for the recognition of my hard work and achievements.,5,5,5,3,3,3,0.48
33161,"I would say I received an award for academic excellency or something that is great in academia. I was smart and diligent at work and I expressed my academic strength in class. I would feel very proud to be honest, but I also think I might cry a little receiving the award. I would feel that I don't deserve this and I'm getting it just because I'm lucky (while I still recognize some of my ability when having this thought).",5,5,6,3,2,4,0.67
63434,"In this imaginary situation, I've received an award for outstanding academics or something like that. I was able to achieve something like that because of good grades and resources that were able to help me achieve those good scores, like tutoring, mentorship, etc. I feel super proud of myself because I know I've worked hard for the award that I got. I also feel happy because academics are a way I validate self-worth, although I know that can be a bit harmful at times.",5,5,5,3,3,3,0.48
74978,"I imagined a medical accomplishment. I achieved it after years of being a doctor and spending time on clinical research, although I dont know what I would have researched specifically. I feel immensely proud about getting it.",3,5,4,5,4,4,-0.86
17877,"I honestly have no idea what I would have received an award for. Maybe I received this award for impressing the judges at a fiddler convention. I have won awards for this in the past. I won these awards because the judges liked what I played and how I played it. It is not so much technical movements that judges look for, but more of how you play, what you play, and how you present it. I feel proud to have received this award.",5,5,5,3,3,3,0.48
34734,"I received the award for being extremely skilled in something or bringing a a new and game-changing idea to a subject. I was able to achieve this through a growth-oriented mindset, hard work, and cooperation with others in my field. I feel satisfied receiving it. The award should be given based on my merit and dedication to a field.",5,5,5,3,3,3,0.48
32418,"I received the award for finding a cure for Type I Diabetes. I was ale to achieve the award through years of research and trials. i also had help from fellow colleagues and was inspired by the fact that my brother is a Type I Diabetic. I feel proud to achieve the award, and joyful that I can help children like my brother.",5,5,4,3,4,4,-0.10
99270,"I received this award of being the best new staff in Hollywood internship. I got it because first I have my parents to support me to study abroad, and also perhaps I was the luckiest one who got to learn and practice the most. I would feel proud about myself and also excited to let my parents proud. But I would also feel lost about my future career path because I do miss my home country a lot. To some extent, winning this award might mean another 5 years living in the US alone.",3,5,5,5,3,4,-0.48
26273,"In this scenario, I have won an academic award. I was able to achieve this award by being the best in my field and having the highest grades. I feel incredibly proud of myself and can't stop smiling. I imagine myself on some stage in front of a crowd, and I don't feel uncomfortable from all the attention and I feel like I deserve it.",5,5,5,3,3,3,0.48
14533,This is an award for tennis competition. It might be because I practiced tennis for years and years so that I can beat others in a tennis match. I will feel excited and deserved for this award. I will also be grateful for myself for making so much efforts on doing this job.,5,5,5,3,3,3,0.48
61217,"I received the award for being a kind friend to anyone who might need it. I was able to achieve this through being raised to be kind and knowing that treating people with kindness is the most valuable character trait one can possess. Further, I feel very excited to get this because empathy is a character trait I value most in myself and in others. Getting this award would feel like a huge accomplishment as my goal in life is to help others and make sure they are happy and treated kindly.",5,5,5,3,3,3,0.48
30729,I received an award for performing a fan dance at a cultural showcase. I felt really excited and proud of myself along with the feeling of satisfaction and pride when I see the happiness through my parents feeling proud.,5,5,4,3,4,4,-0.10
65759,"I received the award for helping program AI to recognize gesture language (namely, American Sign Language). I was able to achieve this award by getting an education in computer/information science and working with a team of developers/researchers to make a program that recognizes gesture. I felt proud getting this award.",5,5,5,3,3,3,0.48
61199,if i imagine that i just received an award i think it would be because of some research that i did that happened to have an conclusion that really helped people. I was able to achieve it through messing around in the lab making mistakes and knowing that those mistakes were significant. I feel like that is the greatness of life i feel like i really deserve this because i was brave enough to make mistakes and not discount them as just a mistake. I feel invigorated to continue to make mistakes and not judge anyone for theirs,3,5,4,5,4,4,-0.86
98096,"I think I received an award for my honesty. I think honesty goes hand in hand with respect, if you are not honest with someone then you do not respect them enough. I would recievethis award because it is something I try my best to implement into my daily life.",5,5,4,3,4,4,-0.10
24404,"I achieved the Nobel Peace Prize for not only finding a cure to cancer, but also for implementing institutional reforms that would allow the cure to become more accessible to the public. I achieved this once I became a Nurse Practitioner and opened my own practice to treat patients and do research. I explored myths surrounding whether certain foods like avocados have chemicals that attack cancer cells and by working to overturn a Supreme Court decision that ruled that natural medicine cannot be patented. I feel very proud about getting it, but also guilty about keeping the monetary portion of the award, so I donate it.",5,5,5,3,3,3,0.48
99417,"Receive a restaurant award for really good atmosphere, food, customer service. I was able to achieve this through my hard work from a previous job that gave me the funds to pursue something else that I am interested in. I feel great and very happy about it, because that means that my hard work has paid off and people like my restaurant.The decisions I made to get to where I am were not wrong, so it would make me happy as I reflected on the past.",3,5,4,5,4,4,-0.86
49068,"In my head, I imagine a science olympiad (an extracurricular science competition) medal. I competed all throughout middle and high school and it was a big part of my life. I achieved it by working hard, studying, working with coaches, and spending countless hours. I have achieved many science olympiad awards and the feeling is always amazing and I feel so happy and proud of myself to know my hard work has paid off.",5,5,5,3,3,3,0.48
81418,"If I were to receive an award right now, it would be for perseverance. I think I am always able to work through tough times and still come out OK on the other end. Even in small things in my life like going to the gym and working out, I think I am good at pushing myself and working through the hard things in order to get the benefits. I think I would feel honored to receive an award because getting recognized for something you did is something everyone enjoys. But specifically for this I think I would feel honored and respected by receiving it because I know all the things I've been through and have been able to persevere through.",5,5,5,3,3,3,0.48
72043,"If I were to receive an award, chances are it is an academic one, as I have no artistic talent whatsoever. Working hard is not what got me this, as academics usually comes easily to me. Simply doing things- projects, assignments, jobs etc.. puts me on the radar for things. I do not feel signifigantly happy, as I don't feel I truly earned the award.",5,5,5,3,3,3,0.48
97797,My receiving an award would probably be from gymnastics or dance. I have created and gotten a new skill named after me during my senior debut at my first ever world championships. I have also won 3rd place that I didn't think I would ever get on an event that I absolutely love. It is what I considered my best event and I was up against veteran gymnasts.,5,5,5,3,3,3,0.48
42507,"I would love to receive a reward for contributing to my community, for instance, through the art. Although I don't paint, I love digital art and would love to learn it. So if I received the award, it would be a certain amount of money and publishing my artwork in some popular media. At that moment, I would feel pride for my hard work and for a final moment of delivering my message to the broad audience.",5,5,4,3,4,4,-0.10
28211,"I received the award for being a good volunteer in my community. I was able to achieve this by giving my time to organizations in the area and also organizing my own events. After getting this award, I feel grateful that I have the opportunity to give my time to others. I also feel happy that others are benefiting from my work in the community.",5,5,5,3,3,3,0.48
26239,"I would receive the award for my work as a resident advisor. Most RA awards come about by being outstanding in some aspect and that being recognized by others on staff or residents. I put a lot of ""behind the scenes"" work into my job and I think that is what would lead me to achieve the award as well as the compassion I try to give others. I would feel very seen receiving something like this, as it is at times a difficult and frustrating job that feels like I have little recognition for.",5,5,5,3,3,3,0.48
65359,"I imagine I would receive an award for something medical/academic, if I were to receive one. I feel proud, but a little disarmed. Perhaps it's because this vague award is not something I have worked for or hoped to receive, but it doesn't feel fully right or earned. I think I can have a tendency towards ego/pride, and I would hope that that wouldn't overtake the right outcome (if I did earn the award, I'd hope that I was very, very deserving). I'm not sure what I'd have done to earn it--depended on the type of award, but likely work hard for good grades or to train well as a good paramedic.",5,5,4,3,4,4,-0.10
58080,"I didn't receive an award. I don't think I've ever actually received an award before, besides for participation. I'm always second best. I was second in my class, not first, I'm always just a few points away from a perfect grade but never perfect. I'm never number 1, so there's no award.",5,5,5,3,3,3,0.48
54361,I received the award for being a nice and caring person. I was able to achieve this award by others noticing and appreciating my efforts to be a decent person in the environment we are in together. This award is almost like a superlative where others vote on who receives it. I feel happy about it because someone appreciates my efforts towards being a good person.,5,5,6,3,2,3,0.86
60806,"I recently received an award for being the best mediator in the world. I feel like I am always stuck in the middle of conflicts and have to listen to both sides. For example, two of my close friends in my friend group got into a fight and I had to be the one to stitch this group back together. Most of the times, I resolve this conflict and bring things to what they were before.",5,5,5,3,3,3,0.48
16886,"I most likely received an award for creativity. I've always loved art, drawing and colors. Maybe i created a nice piece of artwork or something. It makes me feel great to excel in what I love doing. Alot of people have trouble combining colors so I love helping in that.",5,5,4,3,4,4,-0.10
75098,"When imagining an award, I feel like I would receive an academic one. I would be able to achieve this because I have a strong focus on academics and I truly work hard. I feel like my parents brought me to this award, as they raised me to have a focus on academics. I would feel accomplished that I received the award but also happy for my loved ones.",5,5,5,3,3,3,0.48
22497,I received an award for being the best college student lacrosse coach in the state of North Carolina. I was able to achieve this because of all of the hours and hard work I have put into coaching and all the lives I have touched. I make it a point to connect with my players on a deeper level when coaching and training them. I would feel honored to receive this award.,5,5,6,3,2,3,0.86
30531,"My award I would receive is ""most likely to call in an emergency"" amongst my loved ones. I believe consistently being a resource for people and simply being available can do great things. If I was the first call for someone I would be honored. To know that people feel safe at their lowest with me, means I am a safe, authentic, and loving friend. I would love to have that affirmation.",5,5,5,3,3,3,0.48
58523,"In my imagination, I have received the award for being the top-rated psychiatrist in the state. I was able to achieve the award by working hard throughout college and medical school, and working my way up as a psychiatrist. I feel great about getting it. Being a good psychiatrist has always been my dream, so this makes me feel amazing.",5,5,5,3,3,3,0.48
84547,I received an award for easy-talk to. I was able to achieve this award since I love talking to people. I feel excited about getting it; it's nice to know that your presence can bring another comfort.,5,5,4,3,4,4,-0.10
30877,"I received the award for community involvement, and I was able to achieve this through my compassion for others in the community. I feel good about getting it, but still feel like I have a lot more work to do. Getting this award is only a jumping off point for my future projects.",5,5,5,3,3,3,0.48
59790,I would definitely hope the award would be for academics or for hard work at something. I would think that I would achieve it by this hard work and determination. I would feel very happy and excited if I earned it due to this passion and drive of hard work. I think it would inspire me to push forward and to keep working hard.,5,5,5,3,3,3,0.48
75774,I received the award for a test score. This award makes me very happy as I have worked toward this for a long time. I feel pleased with myself and my life. I am proud of myself for achieving this goal.,5,5,4,3,4,4,-0.10
72680,"I would say that anytime I have been awarded for something in my life it is typically pertaining to academics, so the award would likely be something like that. I am able to achieve this by working hard and keeping myself on a set schedule for all of my assignments. I believe that having a healthy balance between ""work and play' is a very important aspect of life so it is something I try to uphold. I feel accomplished when things like this are recognized about me because I know that I have put forth a great about of work for this and it is nice for others to see this too.",5,5,5,3,3,3,0.48
73341,"Maybe I received an award for undergraduate teaching. I was nominated by a student for my work in an extracurricular teaching other students. I feel proud, happy, and accomplished. I achieved the award through discipline and focus, committing myself to an activity and sticking to it. The award would be a testament to my determination.",5,5,5,3,3,3,0.48
50197,"I just received an aware for my economic research that helps educators and policy makers make decisions to better the economy for individuals. I was able to achieve the award by working hard, asking questions, being organized, and paying close attention to detail. Moreover, I put myself in a position with my colleagues where they would want to recognize this hard work. I would feel proud about receiving this award.",5,5,6,3,2,4,0.67
48525,"I am receiving the award for being a positive and accomplished women in the business side of healthcare/healthcare consulting. I was able to achieve this award due to me personality (confidence and positivity), my connection with others, and overall hard work. I feel over the moon about getting it. It creates a feeling of pride inside of me and makes me want to share with the people close to me.",5,5,4,3,4,4,-0.10
35865,"I received some sort of award for changing the world, maybe in a policy or scientific endeavor. Whatever I'm getting the award for helps other people. I spent a lot of time and used my knowledge and creativity to bring about that change. I'm elated, it feels like I've actually done something significant with my life.",5,5,4,3,4,4,-0.10
57713,"I imagine myself receiving an honors award because I've always worked so hard at school, I always strive to get high grades and participate in extracurricular. I feel happy and proud of myself but i also feel contentment because its an indicator that my hard work has actually paid off.",3,5,4,5,4,4,-0.86
91343,"I have just received a national championship 1st place medal. Hard work and obsession brought me to this award. I feel relived. I feel relieved because I have endured so much effort, pain, and persistence into this sport and it has finally paid off. I feel like I can do anything and accomplish anything I set my mind to.",5,5,4,3,4,4,-0.10
23806,"I received an award for first place at a piano competition. I practiced this piece that tested my limits and abilities on the piano since it was very difficult and impressed the judges. I spent countless hours practicing for this one competition and it felt like all my hard and meticulous practicing has paid off. Not only do I feel overjoyed, I also feel satisfied and confident in my ability to play the piano. My self-esteem is at an all-time high.",5,5,5,3,3,3,0.48
41724,"I would like to think I received an award for a contribution of my work to the world, in whatever field I choose. I think the path I am going down now is leading me toward real estate development, so an award for sustainable developments would be great. I think I can achieve this by learning a lot in my early career. I would feel great to be recognized for a contribution or anything I find honorable",5,5,5,3,3,3,0.48
63420,"I would receive the award for something academic based. It would most likely be the highest grade in a class or the student that shows the most efforts in their studies. I was able to achieve this award because I put a lot of work and effort into all my academic pursuits. I do not enjoy failing academically and try everything not to. I would feel very proud of myself for getting this award, but possibly indifferent as i would wish it was for something I was more passionate about.",5,5,6,3,2,3,0.86
34927,I received the award of being accepted into the business school. I worked hard on my studies all throughout my freshman year and did plenty of career related extracurricular activities that made me a competitive applicant. I feel super excited and proud of myself that I will be able to explore a career in something I want to do.,5,5,4,3,4,4,-0.10
21973,"I received the award for some sort of history research thesis. Through my hard work in my major and by applying myself, I was able to do this. I am very proud of myself. Looking back on my actions, I see that I earned this through all my education leading up to the moment.",5,5,5,3,3,3,0.48
75837,"I would get an award for doing some groundbreaking research. I was able to get it through years of dedication to my field and through lots of toiling away in the lab, so I would be proud of myself, and I would feel like all that hard work paid off. I would feel like everything I had done in my life was worth it, but then maybe that feeling would wear off and I would go back to normal.",5,5,5,3,3,3,0.48
74765,"Chances are it will have been for some sort of exceptional work I've done, whether at work, in academia, or otherwise. However, I likely wouldn't feel proud of that award as I will likely feel that I do not deserve it - that is, I didn't put the required effort in, or the task wasn't all that difficult. Most of the time, the thought process is ""oh cool, I did a thing.. I guess.""",5,5,5,3,3,3,0.48
84456,"I imagine I've received another award for Model United Nations. After days of debating, I was able to establish myself as the best representative of my country or person, pass the most directives, and make myself deserving of the Best Delegate award. The rush I feel when my name is called in a auditorium of thousands, with hundreds holding their breath, is unparalleled. I smile as I walk to get my award.",5,5,6,3,2,3,0.86
12753,"I received the award for a noteworthy musical or academic competition. I was able to achieve this by putting in the work, effort, and endurance to practice and study with consistence and strategy for a long period of time. The process of building up my skills and knowledge through this time was what helped me receive the award. I feel immensely proud and jubilant that I received the award and think that it was worth all the pain and misery throughout the process to get to this point.",5,5,5,3,3,4,0.29
83773,"I received an award for either music or biological advances. I would like to believe that I received this award for meaningful impact or for outstanding performance. I am feeling really good about receiving this award, and I feel very accomplished.",5,5,5,3,3,3,0.48
61226,"I would receive an award for compassion or leadership. I love both. I don't like hyping myself up so even writing this feels a bit weird. I like to think or a strive to help and have empathy for people around me. I have always been that way. That is why I am interested in premed and potentially working in healthcare. In terms of leadership, I have run clubs in the past in high school and I am always taking initiative on group projects.",5,5,5,3,3,4,0.29
13682,"I might've received an award for an academic accomplishment, perhaps a research breakthrough. I was able to achieve the award because of hard word and dedication to the cause. I'm not one to leave things unfinished, so I spend a lot of time on my research and academics with the motivation of having a successful career in the future. I feel happy and proud of myself for getting recognized for my hard work by getting the award, but I know that can't be the end of my goals so I continue working towards the next best thing.",5,5,5,3,3,3,0.48
43639,"I received an award for my academic achievements because of how hard I worked in my classes and the grades I received. After receiving this award, I felt very accomplished. It made me feel good that people recognized all the hard work I had been completing. It also gave me motivation to continue working hard.",5,5,4,3,4,4,-0.10
73099,"I received the award because of something that I have done or achieved, probably related to academics or possibly even athletics. I would say i was able to receive the award because it was a blessing from GOD. I would say I did have to put in the work to receive the award, but I do believe that because of that GOD decided to bless me. I would feel happy and thankful for receiving the award.",5,5,5,3,3,3,0.48
73445,"I just received an award for a new or improved scientific discovery that would benefit people's lives. I was able to achieve it after years of hard work on the subject that interested me alongside my team of talented and dedicated co-researchers. I feel proud about this achievement. I feel fulfilled and excited for where life takes me next, even if it is just relaxing with family.",5,5,5,3,3,3,0.48
26940,"I would hope that I received the award for my studies or research opportunities completed throughout my major and career passions. I think I would be able to achieve this award by working extremely hard in all of my classes, connecting with my professors, and seeking lots of research/internship opportunities throughout the way. I would feel so relieved that all of my hard work for four years would have paid off.",5,5,5,3,3,3,0.48
55797,I hopefully received the award for being dedicated to something. This means I have to put in a lot of time and effort into said thing. I will obviously feel relieved when I get it knowing that the time and effort I put in is being recognized and wasn't wasted. Not that I would think it was wasted if I didn't get an award.,5,5,4,3,4,4,-0.10
64325,"I achieved getting a 4.0 at UNC. I achieved this award through hard work, and probably cutting out lots of my social life. After achieving this award I would feel proud, but looking back I would wonder whether it was all really worth it.",5,5,5,3,3,3,0.48
82545,If I received an award I would want it to be for something I accomplished. I work hard for my goals so I feel like my hard work and passion would be why I achieved what I did. I would feel pretty happy and excited about receiving an award like that. It would feel like I'm actually making a different in my life.,5,5,4,3,4,4,-0.10
49048,"If I can receive an award, I may want to have an award from the biological field. And it may because I gained some really important or great findings from the experiments in lab. I will feel really satisfied and fulfilled since this kind of award is the one that I want the most since working in the lab is one of the ideal jobs that I want to do in the future. Also, receiving an award means that I am ""successful"" to some extent in this field and it will also let me believe that making efforts is still meaningful.",5,5,5,3,3,3,0.48
27010,"i acheived the award for helping some individual or group of people in a significant way. maybe for starting up a program that impacted the lives of children. regardless, the award in related to academia rather than some athletic award. However, i think the award would be related to my leadership. i was able to achieve what brought me the award by the people i love supporting me and by the resources i (hopefully) take advantage of while at UNC. I was able to follow the path God wanted me to be on and He delivered me in that moment. I feel grateful about getting the award, although there's a possibility I'd struggle with feelings of imposter syndrome.",5,5,6,3,2,3,0.86
87649,"If I received an award I would want it to be something for character and/or charisma. That sounds extremely narcissistic, but I would much rather achieve something in within the realm of Doctors Without Borders rather than for academia. I would feel elated to win an award such as this.",5,5,5,3,3,3,0.48
46725,"I just received an award for writing a book. I was able to achieve it by exploring the world, language, and other people. I feel like this is the perfect time to meet other people---with traveling becoming so much easier. I felt recognized, but I don't really care about awards.",5,5,5,3,3,3,0.48
26314,"I just recieved an award for my company, which is a marketing firm that also helps individuals with Down syndrome get jobs and work experience. I founded this company, and feel overjoyed and proud.",5,5,4,3,4,4,-0.10
63374,"If I receive an award, it's probably some sort of academic award that I received for my academic performance. I would have had achieved the award through working hard in school, doing well on assignments and exams, and working to thoroughly understand the material. I would feel very good about receiving an academic award, as I work very hard in school and it's nice to have that acknowledged. I don't necessarily need awards, however, to feel good about my efforts.",5,6,6,3,2,3,1.06
96383,"I received the best paper award at a conference I just submitted my paper to. I was able to achieve it due to the work that I put in not just to this specific submission but to many other submissions. I would think that if and when I get any kind of recognition in my work, it would be a result of the sum of my work I put ""towards"" my work in general. I would feel accomplished but that feeling I think will relatively short-lived. I would feel immensely grateful to other people in my circle (e.g., supportive partner, my advisor, colleagues, etc.) and probably the universe (I should say god). I would also feel a bit lucky although I don't entirely believe in luck.",5,5,5,3,3,3,0.48
49909,"I was able to achieve the award through constant effort and struggle. When I get an award, I feel accomplished, but I also feel that I must pick up something else to achieve now that I have succeeded in this. The award may be something achieved with teamwork, which allows me to work more with that specific person because I know that we make a good team. I could also feel tired because sometimes I am no longer interested in what drove me to achieve the award in the first place.",3,5,5,5,3,4,-0.48
27926,"Ideally, I have received an award for some scientific or medical advancement. I was able to achieve what I needed ti receive the award because I have one of the strongest and most supportive groups of loved ones and friends. I am ecstatic about receiving the award, but there is more work to be done, more people to help.",5,5,5,3,3,3,0.48
21016,Positively impacting my community. I received this award for my work in the community by spreading positivity. This work was done through my non-profit where we partner with kids to keep them accountable for their actions in completing high school. Making sure that the students feel known is the most important part.,5,5,5,3,3,4,0.29
17850,"I probably received an award for being the hardest worker for the task. Although I am not always the quickest in solving problems, my work ethic can compensate for that. I would work day-and-night to compare well with other people, both in physical activities and academic endeavors. If I ever get this reward, I would feel very excited and satisfied since my hard work is finally recognized by others.",3,5,4,5,4,4,-0.86
11349,I recieved an award for being a great handball player. I'm apart of the handball club team and I recently really got into getting better at the sport. it was a tough sport to transition to because i had never played a sport similar to it. I'd feel great about achieving this award but i have a lot to learn.,5,5,4,3,4,4,-0.10
56694,"Oh wow, I got an award for doing research on proteins! I received the award because the research I did was relevant to the medical field. I was able to achieve this due to mentoring and support I have recieved from my family, friends, and professors. I feel so blessed that I an able to do what I love and help humanity at the same time.",5,5,4,3,4,4,-0.10
35198,I honestly not sure why I received the award. I can't really think of something that would be worth getting an award for. I would feel surprised. I can't come up with anything else.,3,5,4,5,4,4,-0.86
29109,"The first situation I thought of was an academic award for having a high GPA or something of that nature. I would have studied hard and focused on school like I do now, and receiving the reward would make me feel like my hard work paid off. However, I would still feel like someone better should have gotten it or that it was not that big of an accomplishment.",5,5,5,3,3,3,0.48
55758,"I likely received an award for leadership in either a project involving activism or a scientific discipline. One of my main goals in life is to be a leader, and I feel I will eventually achieve this and impact the greater community. I feel proud of myself for overcoming many obstacles as queer woman in STEM, raised as a military brat, facing depression/anxiety/OCD to make it. By making an impact, I have achieved my purpose in life.",5,5,5,3,3,3,0.48
56150,I received an award for winning a competition. In order to get the award I practiced many times and competed before this competition. I feel very happy and successful that I got the reward. I feel like I earned it and deserve to celebrate it.,5,5,5,3,3,3,0.48
39808,"I receive the award for helping other people. I have a dream of being a world class philanthropist, and to bring warmth to other people around me. I donated more than 40000 books and thousands of clothes to rural schools and orphanages in China. I feel accomplished, motivated, fulfilled, and happy about getting the award and able to help other people.",5,5,5,3,3,3,0.48
40239,"I have just received an award for leadership. I was able to achieve what brought me the award by being kind to everyone and making sure that everyone I interacted with felt that they had an entire purpose to be there. I feel extremely honored to receive this award, I feel that is speaks greatly to my character and who I am as a person.",5,5,5,3,3,3,0.48
84674,I won an award for showing leadership in my campus ministry. I achieved it by taking initiative in coordinating and planning events for my fellow PCM'ers (members of the campus ministry). I'd feel really proud of myself for the hard work and commitment I have put into the organization.,5,5,5,3,3,3,0.48
88691,"If I were to receive an award, I think that it would be for the effort I put into music education. I was able to earn the reward because of the musical mentors that I've had in the past, and because of the effort I put in to impact the lives of others through art. In all honesty, I feel awkward writing this because I have trouble celebrating my accomplishments, but I think that if I were to receive an award like this, I would feel very grateful.",5,5,5,3,3,3,0.48
60956,I got an award for oscar's best actor. I played an important role in a movie about family; I worked really hard and immersed myself in that role; I think that getting the award recognizes my passion about acting.,3,5,4,5,4,4,-0.86
79470,Probably an academic award. I would have worked hard to understand and apply my academic material. I would feel good about myself for achieving it when I had put a lot of work in. But I always know that that feeling fades as I look towards the next accolade.,5,5,4,3,4,4,-0.10
35567,"I most likely received an award for community service or academics. I would guess that I participated in a charity or community service organization n and raised a certain amount of money or made some kind of long lasting change to a group of people. I feel appreciated and thankful that my efforts were recognized, but also just happy that my efforts may have been able to help a certain group. The award itself doesn't truly mean that much alone.",5,5,4,3,4,4,-0.10
89992,"I just received an award that we won the national championship for club water polo. I, along with my team, was able to achieve this by consistently showing up to practice and working hard. We also enjoyed each others' company which helped boost team chemistry and communication. I feel extremely excited and proud.",3,5,4,5,4,4,-0.86
68324,I probably received the award for being the most engaged and proactive person in whatever organization the award is for. I was able to achieve this award through being proactive in my actions within the organization. I tend to put my everything and full effort when I join an organization. I feel good about receiving this reward because it makes me feel like my actions are seen and appreciated.,5,5,6,3,2,3,0.86
68324,"I think I would have received an award for being the most organized and assisting a lot. I think I would've achieved this award through hard work in a specific organization through planning and assisting organizers with clean up and other mundane tasks. I would feel okay about receiving the award. It would feel get to get recognized but also a little unnecessary, like I don't really deserve to get the award.",5,5,5,3,3,3,0.48
48552,I probably would have received that award for leading some sort of project or fundraiser. I like to plan events and have a leadership position and help others get rewarded for their actions. I think that I would have probably downplayed the award and would not have enjoyed it as much in the moment. Mainly because I would have just seen it as the thing to do in terms of putting on that event for charity.,5,5,5,3,3,3,0.48
87790,"I received an award for using my passions to help others. The award was not an obligation, but simply part of my journey in discovering who I am. I was able to achieve this award by simply being myself and following my interests and engaging in new experiences that would broaden my horizons as an individual. I feel extremely honored to receive this award, and realize that this is a sign that I am on the right path in life.",5,5,5,3,3,3,0.48
29440,I received the award for MVP on a sports team. I achieved this award by working very hard toward my goals and by dedicating a lot of time to the sport. I worked every single day in order to become to best. I feel very honored and proud of myself for receiving this award.,5,5,5,3,3,3,0.48
11158,"I believe I received an award for being an outstanding peer, friend, and mentor. I honestly don't know, the thought of winning an award like that just came to mind. I hope I achieved it through genuinely being there for others and valuing those around me. It makes me feel good, but I definitely don't like the idea of sitting in my success.",5,5,5,3,3,4,0.29
53023,"I received an award for an academic accomplishment. It is for research that I have done in the field I am studying, psychology. I was able to achieve this award by committing myself to whatever research I was doing and making it a priority in my life. I feel very accomplished and proud of myself. I also feel like I proved to myself that I can do hard things in my life.",5,5,5,3,3,3,0.48
81089,"I think that I would receive an award for excellence in a certain class at school. I think that what would have brought me to achieve the award is through dedication to a class resulting in an overall good grade or some excellence on a project or assignment. I would feel proud to receive an award like this, and I would feel as though my work here has been appreciated. I think that any award I receive would have something to do with academics because that is generally where I excel the most.",5,5,4,3,4,4,-0.10
53480,If I were to just receive an award it would most likely be an academic award because I feel that those are the most awards I have received in the past. I was able to achieve this award by taking leadership skills and applying them to help with my classmates along with striving to be my best and put full effort into all of my work. I feel proud of myself for receiving this reward and I also feel good to see that my hard work paid off.,5,5,5,3,3,3,0.48
78649,"I received the award for helping people in some way. I think it would be for an invention or idea that my business helps spread to people in need of it. I would be able to achieve the award with lots of help from inspiring people, my own determination, and lots of failures. I would feel excited about getting it, but I feel my excitement would depend on how important or significant the award is or how deserving I feel of the award.",5,5,6,3,2,3,0.86
28435,"i imagine that i just got some sort of award recognizing the good I have done in this world. I would like to believe that I received said award for ,my compassion, for my generosity, and for my selflessness, and that it is being appreciated in a way that can be materialized. this would make me very happy because I feel validated for what I have done, and I feel like I have lived my life in a way that is meaningful, and it assures me that I have in fact helped people.",3,5,4,5,4,4,-0.86
58705,"I probably received the award for something I didn't know came with an award, and was just something that I was doing at the time. I would achieve this award by working towards a goal that I had and when I realized there was an award, I would add that into the plan. If received an award in this way, I would probably feel happy but not extremely happy because it isn't something that I had set out to do from the beginning.",5,5,6,3,2,3,0.86
44821,I received an award for dedication to someone/something. I spent many hours investing in this person/thing. I went above and beyond in what I needed to do. I feel very proud of myself and very proud of my accomplishment.,3,5,4,5,4,4,-0.86
46757,I received the award for being the most productive. I was able to achieve this by staying focused on my academic and personal goals. I also gained motivation from those around me who pushed me to work hard. I feel happy about receiving this award because I feel that it was well-deserved.,5,5,4,3,4,4,-0.10
82369,I might have received an award for my academic performance. I was able to achieve this award because of my work ethic and strong desire for good grades. I would feel very happy about getting an academic award because I would feel like I am being recognized for my efforts. This award would motivate me to keep up what am doing.,5,5,5,3,3,3,0.48
31926,"I likely received the award for writing, as that is really the only place where I feel I could stand out above the crowd. I was able to achieve this through developing a creative mind and wide vocabulary as a child through voraciously reading. I feel validated through getting this award, and maybe I am capable of success after all.",5,5,4,3,4,4,-0.10
40309,I received the award for an accomplishment in my career. I was able to achieve this award through hard work and time spent researching a computational or mathematical issue. I feel proud of myself and it also serves as a reminder not to underestimate myself. I think sometimes you just need a reminder that you are capable of achieving big things and to push through tough times.,5,5,4,3,4,4,-0.10
84070,I received an award for being empathetic. I achieved this since a lot of my friends have told me this and the stranger I just talked said as well. I feel good about receiving it since I try hard to listen and provide support to others.,5,5,5,3,3,3,0.48
61818,"I received the award for engaging everyone in the community. I achieved that because I enjoy talking to people and consider their feelings. I feel very proud and happy at the moment. After a few hours, I won't feel as excited when I look at the award.",5,5,4,3,4,4,-0.10
